timestamp,roll,pitch,force,flex
9584.0,0.6999491223607224,0.3242173443684778,0.07692307692307693,0.12244897959183673
9584.0,0.7445942508267616,0.40230298668585823,0.9230769230769231,0.12244897959183673
9584.0,0.7481556855761892,0.432169845268082,0.9230769230769231,0.12244897959183673
9584.0,0.7514627321292291,0.45663907880532567,0.9230769230769231,0.12244897959183673
9584.0,0.7528618672093614,0.48074847067290394,0.9230769230769231,0.12244897959183673
9584.0,0.7528618672093614,0.5019791291831593,0.8461538461538461,0.12244897959183673
9584.0,0.7522258967183922,0.5188916876574307,0.9230769230769231,0.12244897959183673
9584.0,0.7501907911472907,0.5322058294350486,0.9230769230769231,0.12244897959183673
9584.0,0.7481556855761892,0.5426412378553436,0.9230769230769231,0.12244897959183673
9584.0,0.7447214449249554,0.551277437927312,0.9230769230769231,0.12244897959183673
9584.0,0.741032816077334,0.5577545879812882,0.9230769230769231,0.12244897959183673
9584.0,0.7387433223098447,0.5656711047139259,0.9230769230769231,0.01020408163265306
9584.0,0.7379801577206817,0.5750269881252249,0.8461538461538461,0.12244897959183673
9584.0,0.7383617400152632,0.5815041381792012,0.9230769230769231,0.12244897959183673
9584.0,0.7389977105062324,0.5833033465275278,0.9230769230769231,0.12244897959183673
9584.0,0.7381073518188754,0.5804246131702051,0.9230769230769231,0.12244897959183673
9584.0,0.7359450521495802,0.5789852464915437,0.9230769230769231,0.12244897959183673
9584.0,0.7335283642838971,0.5779057214825476,0.9230769230769231,0.12244897959183673
9584.0,0.7299669295344695,0.5743073047858942,0.9230769230769231,0.12244897959183673
9584.0,0.7251335538031035,0.5721482547679021,0.9230769230769231,0.12244897959183673
9584.0,0.7196642075807682,0.5692695214105793,0.9230769230769231,0.12244897959183673
9584.0,0.7131773085728821,0.5642317380352645,0.9230769230769231,0.12244897959183673
9584.0,0.7068176036631899,0.5613530046779417,0.9230769230769231,0.12244897959183673
9584.0,0.7008394810480792,0.5602734796689456,0.9230769230769231,0.12244897959183673
9584.0,0.6954973289239379,0.560633321338611,0.9230769230769231,0.11224489795918367
9584.0,0.6904095649961841,0.560633321338611,0.9230769230769231,0.12244897959183673
9584.0,0.6857033833630118,0.5620726880172724,0.9230769230769231,0.12244897959183673
9584.0,0.6812515899262274,0.5635120546959338,0.9230769230769231,0.12244897959183673
9584.0,0.6789620961587381,0.5645915797049298,0.9230769230769231,0.12244897959183673
9584.0,0.6778173492749936,0.5627923713566031,0.9230769230769231,0.12244897959183673
