timestamp,roll,pitch,force,flex
7924.0,0.7424319511574662,0.7405541561712846,0.46153846153846156,0.7346938775510204
7924.0,0.7518443144238107,0.7754587981288232,0.46153846153846156,0.7346938775510204
7924.0,0.7486644619689646,0.7607052896725441,0.46153846153846156,0.7448979591836735
7924.0,0.7457389977105061,0.7473911478949262,0.46153846153846156,0.7346938775510204
7924.0,0.7424319511574662,0.7358762144656351,0.46153846153846156,0.7346938775510204
7924.0,0.7384889341134571,0.7268801727240014,0.46153846153846156,0.7346938775510204
7924.0,0.7350546934622233,0.7204030226700252,0.46153846153846156,0.7346938775510204
7924.0,0.7314932587127957,0.7135660309463836,0.46153846153846156,0.7346938775510204
7924.0,0.7286949885525311,0.7081684059014034,0.46153846153846156,0.7448979591836735
7924.0,0.7261511065886542,0.7034904641957538,0.46153846153846156,0.7448979591836735
7924.0,0.7237344187229712,0.698452680820439,0.46153846153846156,0.7448979591836735
7924.0,0.7216993131518696,0.6919755307664627,0.46153846153846156,0.7448979591836735
7924.0,0.7194098193843804,0.6880172724001439,0.46153846153846156,0.7448979591836735
7924.0,0.717374713813279,0.6840590140338251,0.46153846153846156,0.7448979591836735
7924.0,0.7159755787331468,0.6801007556675063,0.46153846153846156,0.7448979591836735
7924.0,0.7145764436530144,0.6783015473191795,0.46153846153846156,0.7448979591836735
7924.0,0.7139404731620452,0.6750629722921914,0.46153846153846156,0.7448979591836735
7924.0,0.7134316967692698,0.6721842389348687,0.0,0.7448979591836735
7924.0,0.7134316967692698,0.6700251889168765,0.46153846153846156,0.7448979591836735
7924.0,0.7139404731620452,0.6675062972292191,0.46153846153846156,0.7448979591836735
7924.0,0.7145764436530144,0.663188197193235,0.46153846153846156,0.7959183673469388
7924.0,0.7153396082421775,0.6585102554875853,0.46153846153846156,0.7448979591836735
7924.0,0.7159755787331468,0.6556315221302627,0.46153846153846156,0.7448979591836735
7924.0,0.7171203256168913,0.6538323137819358,0.46153846153846156,0.7448979591836735
7924.0,0.718137878402442,0.6498740554156172,0.5384615384615384,0.7448979591836735
7924.0,0.7186466547952175,0.6448362720403022,0.46153846153846156,0.7448979591836735
7924.0,0.7187738488934112,0.640518172004318,0.46153846153846156,0.7448979591836735
7924.0,0.7189010429916051,0.6354803886290032,0.46153846153846156,0.7448979591836735
7924.0,0.7183922665988297,0.631162288593019,0.46153846153846156,0.7448979591836735
7924.0,0.7176291020096667,0.6272040302267002,0.46153846153846156,0.7448979591836735
