acc_x, acc_y, acc_z, gyro_x, gyro_y, gyro_z,force,flex
0.5839112343966714,0.3706739526411658,0.9106382978723403,0.8681592039800995,0.22866344605475036,0.1825095057034221,0.0,1.0
0.5908460471567268,0.3724954462659381,0.9170212765957446,0.8706467661691544,0.23027375201288242,0.19391634980988595,0.0,1.0
0.5963938973647712,0.37340619307832434,0.9212765957446808,0.873134328358209,0.23027375201288242,0.20532319391634984,0.0,1.0
0.6033287101248267,0.3752276867030966,0.9262411347517728,0.8756218905472638,0.23188405797101444,0.2243346007604563,0.0,1.0
0.6102635228848821,0.3779599271402551,0.9304964539007092,0.8781094527363185,0.2334943639291465,0.23954372623574147,0.0,1.0
0.6144244105409155,0.37978142076502736,0.9333333333333332,0.8805970149253732,0.23510466988727854,0.25475285171102663,0.0,1.0
0.6185852981969487,0.383424408014572,0.9368794326241134,0.8830845771144279,0.2367149758454106,0.26996197718631176,0.0,1.0
0.6220527045769764,0.38797814207650283,0.9397163120567374,0.8855721393034827,0.23993558776167467,0.2889733840304183,0.0,1.0
0.6234396671289875,0.39162112932604737,0.9397163120567374,0.8880597014925373,0.24315619967793878,0.30038022813688214,0.0,1.0
0.6241331484049931,0.3979963570127505,0.9397163120567374,0.8905472636815922,0.24637681159420288,0.31558935361216733,0.0,1.0
0.6234396671289875,0.4052823315118398,0.9390070921985815,0.8930348258706469,0.2479871175523349,0.33079847908745247,0.0,1.0
0.6185852981969487,0.4335154826958107,0.9319148936170212,0.8980099502487563,0.2576489533011272,0.3726235741444867,0.0,1.0
0.6178918169209432,0.4389799635701276,0.929787234042553,0.8955223880597016,0.2592592592592592,0.376425855513308,0.0,1.0
0.6178918169209432,0.4453551912568307,0.926950354609929,0.8955223880597016,0.2608695652173913,0.3840304182509506,0.0,1.0
0.6192787794729543,0.44899817850637536,0.9248226950354609,0.8930348258706469,0.2624798711755233,0.3916349809885932,0.0,1.0
0.6213592233009709,0.4517304189435338,0.9234042553191488,0.8905472636815922,0.26409017713365535,0.3954372623574145,0.0,1.0
0.6248266296809987,0.45537340619307837,0.9212765957446808,0.8880597014925373,0.2657004830917874,0.4030418250950571,0.0,1.0
0.6282940360610263,0.4562841530054646,0.9184397163120566,0.8830845771144279,0.2689210950080515,0.40684410646387836,0.0,1.0
0.630374479889043,0.45537340619307837,0.9156028368794326,0.8805970149253732,0.27053140096618356,0.41444866920152096,0.0,1.0
0.6345353675450762,0.4535519125683061,0.9134751773049644,0.8756218905472638,0.2737520128824476,0.4182509505703423,0.0,1.0
0.6373092926490985,0.4517304189435338,0.9113475177304964,0.8706467661691544,0.2769726247987117,0.4258555133079848,0.0,1.0
0.6393897364771152,0.44899817850637536,0.9092198581560283,0.8656716417910448,0.2801932367149758,0.4334600760456274,0.0,1.0
0.6421636615811374,0.4453551912568307,0.9070921985815601,0.8606965174129354,0.2834138486312399,0.44106463878327,0.0,1.0
0.6435506241331485,0.4408014571948999,0.9056737588652481,0.855721393034826,0.28502415458937197,0.4486692015209126,0.0,1.0
0.6435506241331485,0.43533697632058294,0.9021276595744679,0.8507462686567165,0.28985507246376807,0.4600760456273764,0.0,1.0
0.6435506241331485,0.4280510018214937,0.8992907801418438,0.845771144278607,0.2930756843800322,0.467680608365019,0.0,1.0
0.6435506241331485,0.4225865209471768,0.8971631205673757,0.8407960199004976,0.2946859903381642,0.4752851711026616,0.0,1.0
0.6421636615811374,0.4153005464480875,0.8929078014184396,0.8383084577114429,0.29790660225442833,0.48669201520912553,0.0,1.0
0.6393897364771152,0.4089253187613844,0.8886524822695036,0.8333333333333335,0.3011272141706924,0.4980988593155894,0.0,1.0
0.6373092926490985,0.4034608378870675,0.8858156028368793,0.8308457711442787,0.30273752012882443,0.5057034220532319,0.0,1.0
0.6255201109570042,0.38524590163934436,0.8716312056737587,0.8208955223880597,0.31078904991948464,0.5361216730038023,0.0,1.0
0.6213592233009709,0.37978142076502736,0.8680851063829786,0.8208955223880597,0.3123993558776167,0.5475285171102662,0.0,1.0
0.615117891816921,0.37431693989071047,0.8645390070921984,0.8184079601990051,0.31400966183574874,0.55893536121673,0.0,1.0
0.6102635228848821,0.3706739526411658,0.8624113475177304,0.8184079601990051,0.3156199677938808,0.5665399239543727,0.0,1.0
0.6019417475728156,0.36612021857923505,0.8581560283687942,0.8184079601990051,0.3156199677938808,0.5741444866920152,0.0,1.0
0.59500693481276,0.3642987249544627,0.85531914893617,0.8184079601990051,0.3156199677938808,0.5817490494296579,0.0,1.0
0.5846047156726769,0.36247723132969045,0.850354609929078,0.8208955223880597,0.31723027375201285,0.5931558935361217,0.0,1.0
0.5748959778085991,0.3633879781420766,0.8468085106382978,0.8208955223880597,0.3156199677938808,0.6007604562737643,0.0,1.0
0.5672676837725382,0.3642987249544627,0.8432624113475177,0.8233830845771145,0.3156199677938808,0.6045627376425855,0.0,1.0
0.558252427184466,0.3670309653916212,0.8404255319148936,0.8258706467661692,0.31400966183574874,0.6083650190114069,0.0,1.0
0.5499306518723995,0.3724954462659381,0.8368794326241135,0.8283582089552239,0.3123993558776167,0.6121673003802282,0.0,1.0
0.5443828016643552,0.37704918032786894,0.8347517730496453,0.8308457711442787,0.31078904991948464,0.6159695817490495,0.0,1.0
0.5374479889042996,0.383424408014572,0.8312056737588651,0.8333333333333335,0.30756843800322053,0.6159695817490495,0.0,1.0
0.5325936199722608,0.3897996357012751,0.828368794326241,0.8383084577114429,0.3043478260869565,0.6197718631178707,0.0,1.0
0.529126213592233,0.395264116575592,0.8262411347517729,0.8407960199004976,0.30273752012882443,0.6197718631178707,0.0,1.0
0.5256588072122053,0.400728597449909,0.8248226950354608,0.8432835820895523,0.29951690821256033,0.6197718631178707,0.0,1.0
0.5235783633841886,0.4052823315118398,0.8241134751773049,0.845771144278607,0.2946859903381642,0.6197718631178707,0.0,1.0
0.521497919556172,0.4061930783242259,0.826950354609929,0.8606965174129354,0.28502415458937197,0.6197718631178707,0.0,1.0
0.5208044382801665,0.4052823315118398,0.828368794326241,0.8656716417910448,0.2834138486312399,0.6197718631178707,0.0,1.0
0.5194174757281553,0.4034608378870675,0.8312056737588651,0.8706467661691544,0.28180354267310787,0.6235741444866921,0.0,1.0
0.5187239944521498,0.40255009107468126,0.8340425531914892,0.8756218905472638,0.2801932367149758,0.6273764258555133,0.0,1.0
0.5173370319001387,0.4034608378870675,0.8368794326241135,0.8805970149253732,0.2801932367149758,0.6273764258555133,0.0,1.0
0.5145631067961165,0.4043715846994536,0.8397163120567375,0.8880597014925373,0.27858293075684376,0.6311787072243347,0.0,1.0
0.5124826629680999,0.4061930783242259,0.8425531914893616,0.8930348258706469,0.27858293075684376,0.6311787072243347,0.0,1.0
0.5090152565880722,0.40983606557377056,0.8460992907801418,0.8980099502487563,0.2769726247987117,0.6349809885931559,0.0,1.0
0.5048543689320388,0.41256830601092903,0.8496453900709219,0.9054726368159205,0.2769726247987117,0.6349809885931559,0.0,1.0
0.5020804438280166,0.4153005464480875,0.85177304964539,0.91044776119403,0.2769726247987117,0.6349809885931559,0.0,1.0
0.4979195561719834,0.4198542805100183,0.85531914893617,0.9179104477611941,0.27536231884057966,0.6387832699619773,0.0,1.0
0.49375866851595007,0.42440801457194904,0.8588652482269502,0.9228855721393036,0.27536231884057966,0.6387832699619773,0.0,1.0
0.4909847434119279,0.4289617486338798,0.8617021276595743,0.927860696517413,0.27536231884057966,0.6387832699619773,0.0,1.0
0.4868238557558946,0.43533697632058294,0.8645390070921984,0.9328358208955225,0.2737520128824476,0.6349809885931559,0.0,1.0
0.48335644937586686,0.44262295081967223,0.8673758865248227,0.937810945273632,0.27214170692431555,0.6349809885931559,0.0,1.0
0.4805825242718447,0.4480874316939891,0.8695035460992907,0.9402985074626866,0.27214170692431555,0.6349809885931559,0.0,1.0
0.4778085991678224,0.4571948998178507,0.8716312056737587,0.9427860696517414,0.27053140096618356,0.6311787072243347,0.0,1.0
0.47226074895977804,0.48998178506375234,0.8758865248226949,0.9477611940298508,0.2657004830917874,0.6121673003802282,0.0,1.0
