acc_x, acc_y, acc_z, gyro_x, gyro_y, gyro_z,force,flex
0.7877947295423025,0.8051001821493625,0.2950354609929078,0.8308457711442787,0.23188405797101444,0.23954372623574147,0.0,0.01
0.7864077669902914,0.8051001821493625,0.2950354609929078,0.8283582089552239,0.23188405797101444,0.23574144486692017,0.0,0.0
0.7857142857142857,0.8041894353369764,0.29432624113475175,0.8283582089552239,0.23188405797101444,0.2319391634980989,0.0,0.0
0.7850208044382802,0.8041894353369764,0.29361702127659567,0.8283582089552239,0.23188405797101444,0.2319391634980989,0.0,0.0
0.7836338418862691,0.8032786885245902,0.29361702127659567,0.8283582089552239,0.23188405797101444,0.2281368821292776,0.0,0.0
0.7815533980582525,0.8032786885245902,0.2929078014184397,0.8283582089552239,0.23188405797101444,0.2281368821292776,0.0,0.0
0.7794729542302358,0.8023679417122039,0.29219858156028367,0.8258706467661692,0.2334943639291465,0.2281368821292776,0.0,0.0
0.7780859916782247,0.7996357012750456,0.29219858156028367,0.8258706467661692,0.2334943639291465,0.2281368821292776,0.0,0.0
0.7766990291262137,0.7978142076502733,0.29361702127659567,0.8258706467661692,0.2334943639291465,0.2281368821292776,0.0,0.0
0.7760055478502081,0.7950819672131147,0.29432624113475175,0.8258706467661692,0.2334943639291465,0.2281368821292776,0.0,0.0
0.7753120665742026,0.7923497267759563,0.2957446808510638,0.8283582089552239,0.2334943639291465,0.2243346007604563,0.0,0.0
0.774618585298197,0.7923497267759563,0.2957446808510638,0.8283582089552239,0.2334943639291465,0.2243346007604563,0.0,0.0
0.7732316227461858,0.7914389799635702,0.2957446808510638,0.8308457711442787,0.2334943639291465,0.2243346007604563,0.0,0.0
0.7718446601941747,0.7914389799635702,0.2957446808510638,0.8333333333333335,0.2334943639291465,0.2243346007604563,0.0,0.0
0.7711511789181692,0.7914389799635702,0.2950354609929078,0.8358208955223881,0.2334943639291465,0.2243346007604563,0.0,0.0
0.7697642163661582,0.7914389799635702,0.29432624113475175,0.8358208955223881,0.2334943639291465,0.2281368821292776,0.0,0.0
0.7662968099861304,0.7941712204007286,0.28936170212765955,0.845771144278607,0.2334943639291465,0.2319391634980989,0.0,0.0
0.7628294036061027,0.8005464480874317,0.28510638297872337,0.845771144278607,0.2334943639291465,0.23574144486692017,0.0,0.0
0.7621359223300971,0.8032786885245902,0.2829787234042553,0.845771144278607,0.2334943639291465,0.23954372623574147,0.0,0.0
0.7642163661581138,0.8041894353369764,0.28014184397163117,0.8432835820895523,0.2334943639291465,0.23954372623574147,0.0,0.0
0.7649098474341194,0.8051001821493625,0.27943262411347514,0.8432835820895523,0.2334943639291465,0.24334600760456276,0.0,0.0
0.7649098474341194,0.8041894353369764,0.2787234042553191,0.8407960199004976,0.2334943639291465,0.24334600760456276,0.0,0.0
0.7628294036061027,0.8032786885245902,0.2787234042553191,0.8407960199004976,0.23510466988727854,0.24334600760456276,0.0,0.0
0.760748959778086,0.8005464480874317,0.28014184397163117,0.8383084577114429,0.23510466988727854,0.24714828897338406,0.0,0.0
0.7600554785020804,0.7987249544626595,0.2808510638297872,0.8383084577114429,0.23510466988727854,0.25095057034220536,0.0,0.0
0.7579750346740639,0.795992714025501,0.2808510638297872,0.8383084577114429,0.23510466988727854,0.25475285171102663,0.0,0.0
0.7572815533980584,0.7941712204007286,0.2815602836879432,0.8383084577114429,0.23510466988727854,0.25855513307984795,0.0,0.0
0.7565880721220528,0.7941712204007286,0.2808510638297872,0.8383084577114429,0.23510466988727854,0.2623574144486692,0.0,0.0
0.7558945908460472,0.7941712204007286,0.2808510638297872,0.8383084577114429,0.23510466988727854,0.2661596958174905,0.0,0.0
0.7552011095700416,0.7932604735883425,0.2815602836879432,0.8407960199004976,0.2367149758454106,0.2737642585551331,0.0,0.0
0.7558945908460472,0.7914389799635702,0.28226950354609925,0.8407960199004976,0.2367149758454106,0.27756653992395436,0.0,0.0
0.7565880721220528,0.790528233151184,0.2829787234042553,0.8432835820895523,0.2367149758454106,0.2813688212927757,0.0,0.0
0.7579750346740639,0.7896174863387979,0.2829787234042553,0.845771144278607,0.2367149758454106,0.2813688212927757,0.0,0.0
0.7600554785020804,0.790528233151184,0.28226950354609925,0.8482587064676618,0.2367149758454106,0.28517110266159695,0.0,0.0
0.760748959778086,0.790528233151184,0.2815602836879432,0.8482587064676618,0.2367149758454106,0.2889733840304183,0.0,0.0
0.7621359223300971,0.7914389799635702,0.28014184397163117,0.8507462686567165,0.23832528180354265,0.2889733840304183,0.0,0.0
